"D.Item.raw","B.Code","DC.Value","DC.Unit","DC.Variable","T.Name","A.Level.Name","P.Product","Out.WG.Start","Out.WG.Unit","Out.WG.Days","Weight Gain","Weight Gain Unit","Weight Gain_kg","Out.WG.Start_kg","Out.WG.End","Out.Subind","Feed Intake","Feed Intake Unit","Tree.Feed","Metabolic_Weight","Feed_Dosage_g_DM_per_kg_MW"
"PE1","JS0343",10.4,"MJ/kg DM","ME","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",277.6,"g DM/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",10.4,"MJ/kg DM","ME","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",50.5,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",12.3,"MJ/kg DM","DE","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",277.6,"g DM/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",12.3,"MJ/kg DM","DE","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",50.5,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",288,"g/kg","Cellu","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",277.6,"g DM/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",288,"g/kg","Cellu","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",50.5,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",263,"g/kg","Hemicell","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",277.6,"g DM/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",263,"g/kg","Hemicell","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",50.5,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",99.6,"g/kg","Lignin","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",277.6,"g DM/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",99.6,"g/kg","Lignin","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",50.5,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",852,"g/kg","OM","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",277.6,"g DM/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",852,"g/kg","OM","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",50.5,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",15.6,"g/kg","Ctannins","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",277.6,"g DM/individual/day",NA,4.48666650787959,NA
"PE1","JS0343",15.6,"g/kg","Ctannins","T D2 PE1","PE1","Goat",7.4,"kg",84,56,"g/d/individual",0.056,7.4,12.104,"Feed Intake",50.5,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",267,"g/kg","DM","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",267,"g/kg","DM","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",129,"g/kg","CP","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",129,"g/kg","CP","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",609,"g/kg","NDF","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",609,"g/kg","NDF","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",384,"g/kg","ADF","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",384,"g/kg","ADF","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",10.7,"MJ/kg DM","ME","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",10.7,"MJ/kg DM","ME","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",12.7,"MJ/kg DM","DE","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",12.7,"MJ/kg DM","DE","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",280,"g/kg","Cellu","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",280,"g/kg","Cellu","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",225,"g/kg","Hemicell","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",225,"g/kg","Hemicell","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",104,"g/kg","Lignin","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",104,"g/kg","Lignin","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",863,"g/kg","OM","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",863,"g/kg","OM","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",30.8,"g/kg","Ctannins","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",280,"g DM/individual/day",NA,4.48666650787959,NA
"PE2","JS0343",30.8,"g/kg","Ctannins","T D3 PE2","PE2","Goat",7.4,"kg",84,58,"g/d/individual",0.058,7.4,12.272,"Feed Intake",50.4,"g/kg metabolic weight/individual/day",NA,4.48666650787959,NA
"PE3","JS0343",258,"g/kg","DM","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",258,"g/kg","DM","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",144,"g/kg","CP","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",144,"g/kg","CP","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",567,"g/kg","NDF","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",567,"g/kg","NDF","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",380,"g/kg","ADF","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",380,"g/kg","ADF","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",10.9,"MJ/kg DM","ME","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",10.9,"MJ/kg DM","ME","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",13,"MJ/kg DM","DE","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",13,"MJ/kg DM","DE","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",271,"g/kg","Cellu","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",271,"g/kg","Cellu","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",187,"g/kg","Hemicell","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",187,"g/kg","Hemicell","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",109,"g/kg","Lignin","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",109,"g/kg","Lignin","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",875,"g/kg","OM","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",875,"g/kg","OM","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",46,"g/kg","Ctannins","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",281.9,"g DM/individual/day",NA,4.53206309603515,NA
"PE3","JS0343",46,"g/kg","Ctannins","T D4 PE3","PE3","Goat",7.5,"kg",84,59,"g/d/individual",0.059,7.5,12.456,"Feed Intake",50.2,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",248,"g/kg","DM","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",248,"g/kg","DM","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",248,"g/kg","DM","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",160,"g/kg","CP","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",160,"g/kg","CP","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",160,"g/kg","CP","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",524,"g/kg","NDF","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",524,"g/kg","NDF","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",524,"g/kg","NDF","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",376,"g/kg","ADF","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",376,"g/kg","ADF","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",376,"g/kg","ADF","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",9.56,"MJ/kg DM","ME","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",9.56,"MJ/kg DM","ME","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",9.56,"MJ/kg DM","ME","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",11.4,"MJ/kg DM","DE","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",11.4,"MJ/kg DM","DE","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",11.4,"MJ/kg DM","DE","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",254,"g/kg","Cellu","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",254,"g/kg","Cellu","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",254,"g/kg","Cellu","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",148,"g/kg","Hemicell","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",148,"g/kg","Hemicell","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",148,"g/kg","Hemicell","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",122,"g/kg","Lignin","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",122,"g/kg","Lignin","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",122,"g/kg","Lignin","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",887,"g/kg","OM","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",887,"g/kg","OM","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",887,"g/kg","OM","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",60,"g/kg","Ctannins","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",60,"g/kg","Ctannins","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",197.1,"g DM/individual/day",NA,4.53206309603515,NA
"PE4","JS0343",60,"g/kg","Ctannins","T D5 PE4","PE4","Goat",7.5,"kg",84,33,"g/d/individual",0.033,7.5,10.272,"Feed Intake",38.3,"g/kg metabolic weight/individual/day",NA,4.53206309603515,NA
"PKC1","JS0093",21.2,"%","CP","T D2","PKC1","Chicken",37.5,"g",55,28.5454545454545,"g/d/individual",0.029,0.0375,1.633,"Feed Intake",87.0909090909091,"g/individual/day",NA,0.0852164524850624,NA
"PKC1","JS0093",0.64,"%","Phos","T D2","PKC1","Chicken",37.5,"g",55,28.5454545454545,"g/d/individual",0.029,0.0375,1.633,"Feed Intake",87.0909090909091,"g/individual/day",NA,0.0852164524850624,NA
"PKC1","JS0093",1.5,"%","Calcium","T D2","PKC1","Chicken",37.5,"g",55,28.5454545454545,"g/d/individual",0.029,0.0375,1.633,"Feed Intake",87.0909090909091,"g/individual/day",NA,0.0852164524850624,NA
"PKC1","JS0093",4.3,"%","CFibre","T D2","PKC1","Chicken",37.5,"g",55,28.5454545454545,"g/d/individual",0.029,0.0375,1.633,"Feed Intake",87.0909090909091,"g/individual/day",NA,0.0852164524850624,NA
"PKC1","JS0093",5.7,"%","EE","T D2","PKC1","Chicken",37.5,"g",55,28.5454545454545,"g/d/individual",0.029,0.0375,1.633,"Feed Intake",87.0909090909091,"g/individual/day",NA,0.0852164524850624,NA
"PKC1","JS0093",2893,"kcal/kg","ME","T D2","PKC1","Chicken",37.5,"g",55,28.5454545454545,"g/d/individual",0.029,0.0375,1.633,"Feed Intake",87.0909090909091,"g/individual/day",NA,0.0852164524850624,NA
"PKC2","JS0093",21.2,"%","CP","T D3","PKC2","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",80.3636363636364,"g/individual/day",NA,0.0852164524850624,NA
"PKC2","JS0093",0.64,"%","Phos","T D3","PKC2","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",80.3636363636364,"g/individual/day",NA,0.0852164524850624,NA
"PKC2","JS0093",1.5,"%","Calcium","T D3","PKC2","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",80.3636363636364,"g/individual/day",NA,0.0852164524850624,NA
"PKC2","JS0093",4.6,"%","CFibre","T D3","PKC2","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",80.3636363636364,"g/individual/day",NA,0.0852164524850624,NA
"PKC2","JS0093",5.8,"%","EE","T D3","PKC2","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",80.3636363636364,"g/individual/day",NA,0.0852164524850624,NA
"PKC2","JS0093",2848,"kcal/kg","ME","T D3","PKC2","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",80.3636363636364,"g/individual/day",NA,0.0852164524850624,NA
"PKC3","JS0093",21.2,"%","CP","T D4","PKC3","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",84.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
"PKC3","JS0093",0.63,"%","Phos","T D4","PKC3","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",84.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
"PKC3","JS0093",1.5,"%","Calcium","T D4","PKC3","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",84.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
"PKC3","JS0093",4.8,"%","CFibre","T D4","PKC3","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",84.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
"PKC3","JS0093",5.9,"%","EE","T D4","PKC3","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",84.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
"PKC3","JS0093",2803,"kcal/kg","ME","T D4","PKC3","Chicken",37.5,"g",55,26.7272727272727,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",84.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
"PKC4","JS0093",21.2,"%","CP","T D5","PKC4","Chicken",37.5,"g",55,27.0909090909091,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",86.1818181818182,"g/individual/day",NA,0.0852164524850624,NA
"PKC4","JS0093",0.62,"%","Phos","T D5","PKC4","Chicken",37.5,"g",55,27.0909090909091,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",86.1818181818182,"g/individual/day",NA,0.0852164524850624,NA
"PKC4","JS0093",1.5,"%","Calcium","T D5","PKC4","Chicken",37.5,"g",55,27.0909090909091,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",86.1818181818182,"g/individual/day",NA,0.0852164524850624,NA
"PKC4","JS0093",5.1,"%","CFibre","T D5","PKC4","Chicken",37.5,"g",55,27.0909090909091,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",86.1818181818182,"g/individual/day",NA,0.0852164524850624,NA
"PKC4","JS0093",5.9,"%","EE","T D5","PKC4","Chicken",37.5,"g",55,27.0909090909091,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",86.1818181818182,"g/individual/day",NA,0.0852164524850624,NA
"PKC4","JS0093",2740,"kcal/kg","ME","T D5","PKC4","Chicken",37.5,"g",55,27.0909090909091,"g/d/individual",0.027,0.0375,1.522,"Feed Intake",86.1818181818182,"g/individual/day",NA,0.0852164524850624,NA
"PKC5","JS0093",21.2,"%","CP","T D6","PKC5","Chicken",37.5,"g",55,25.2727272727273,"g/d/individual",0.025,0.0375,1.413,"Feed Intake",86.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
"PKC5","JS0093",0.62,"%","Phos","T D6","PKC5","Chicken",37.5,"g",55,25.2727272727273,"g/d/individual",0.025,0.0375,1.413,"Feed Intake",86.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
"PKC5","JS0093",1.4,"%","Calcium","T D6","PKC5","Chicken",37.5,"g",55,25.2727272727273,"g/d/individual",0.025,0.0375,1.413,"Feed Intake",86.5454545454545,"g/individual/day",NA,0.0852164524850624,NA
