D.Item.AOM,B.Code,DC.Unit.Is.Dry,D.Item,DC.Value,DC.Unit,DC.Variable,Scientific Name,NCBI,WFO,Feedipedia,CPC_Code_Product,CPC_Code_Component
AOM_001738,NN0362,Yes,Trifolium alexandrinum Dried,875,g/kg,DM,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0361,Yes,Trifolium alexandrinum Dried,149,g/kg,CP,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0314,Yes,Trifolium alexandrinum Dried,167,g/kg,CP,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0115,Yes,Trifolium alexandrinum Dried,13.3,%,CP,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0370,Unspecified,Trifolium alexandrinum Dried,140,g/kg,CP,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0362,Yes,Trifolium alexandrinum Dried,143.7,g/kg,CP,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0115,Yes,Trifolium alexandrinum Dried,0.29,%,Phos,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0115,Yes,Trifolium alexandrinum Dried,1,%,Calcium,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0314,Yes,Trifolium alexandrinum Dried,200,g/kg,CFibre,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0115,Yes,Trifolium alexandrinum Dried,30.6,%,CFibre,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0361,Yes,Trifolium alexandrinum Dried,456,g/kg,NDF,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0314,Yes,Trifolium alexandrinum Dried,421,g/kg,NDF,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0370,Unspecified,Trifolium alexandrinum Dried,526,g/kg,NDF,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0362,Yes,Trifolium alexandrinum Dried,451.2,g/kg,NDF,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0361,Yes,Trifolium alexandrinum Dried,352,g/kg,ADF,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0314,Yes,Trifolium alexandrinum Dried,281,g/kg,ADF,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0370,Unspecified,Trifolium alexandrinum Dried,388,g/kg,ADF,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0362,Yes,Trifolium alexandrinum Dried,347.6,g/kg,ADF,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0362,Yes,Trifolium alexandrinum Dried,51.7,g/kg,ADL,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0115,Yes,Trifolium alexandrinum Dried,13.3,%,Ash,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0361,Yes,Trifolium alexandrinum Dried,45,g/kg,EE,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0314,Yes,Trifolium alexandrinum Dried,20.1,g/kg,EE,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0115,Yes,Trifolium alexandrinum Dried,3.5,%,EE,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0370,Unspecified,Trifolium alexandrinum Dried,37,g/kg,EE,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0362,Yes,Trifolium alexandrinum Dried,49.9,g/kg,EE,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0115,Yes,Trifolium alexandrinum Dried,39.3,%,NFE,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0361,Yes,Trifolium alexandrinum Dried,303,g/kg,Cellu,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0361,Yes,Trifolium alexandrinum Dried,103,g/kg,Hemicell,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0361,Yes,Trifolium alexandrinum Dried,49,g/kg,Lignin,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0361,Yes,Trifolium alexandrinum Dried,853,g/kg,OM,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0314,Yes,Trifolium alexandrinum Dried,902,g/kg,OM,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,JS0115,Yes,Trifolium alexandrinum Dried,86.7,%,OM,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001738,NN0370,Unspecified,Trifolium alexandrinum Dried,847,g/kg,OM,Trifolium alexandrinum,http://purl.obolibrary.org/obo/NCBITaxon_97006,,https://www.feedipedia.org/node/11852,NA,01919.9
AOM_001743,NJ0013,Yes,Stipa tenacissima Dried,92.87,%,DM,Stipa tenacissima,,,NA,NA,01919.9
AOM_001743,NJ0013,Yes,Stipa tenacissima Dried,6.33,%,CP,Stipa tenacissima,,,NA,NA,01919.9
AOM_001743,NJ0013,Yes,Stipa tenacissima Dried,85,%,NDF,Stipa tenacissima,,,NA,NA,01919.9
AOM_001743,NJ0013,Yes,Stipa tenacissima Dried,55.51,%,ADF,Stipa tenacissima,,,NA,NA,01919.9
AOM_001743,NJ0013,Yes,Stipa tenacissima Dried,4.91,%,Ash,Stipa tenacissima,,,NA,NA,01919.9
AOM_001743,NJ0013,Yes,Stipa tenacissima Dried,3.28,MJ/kg DM,ME,Stipa tenacissima,,,NA,NA,01919.9
AOM_001744,JS0281,Yes,Stylosanthes guianensis Dried,92.99,%,DM,Stylosanthes guianensis,,,NA,NA,01919.9
AOM_001744,JS0281,Yes,Stylosanthes guianensis Dried,9.31,%,CP,Stylosanthes guianensis,,,NA,NA,01919.9
AOM_001744,JS0281,Yes,Stylosanthes guianensis Dried,0.15,%,Phos,Stylosanthes guianensis,,,NA,NA,01919.9
AOM_001744,JS0281,Yes,Stylosanthes guianensis Dried,68.77,%,ADF,Stylosanthes guianensis,,,NA,NA,01919.9
AOM_001744,JS0281,Yes,Stylosanthes guianensis Dried,54.78,%,ADL,Stylosanthes guianensis,,,NA,NA,01919.9
AOM_001744,JS0281,Yes,Stylosanthes guianensis Dried,6.7,%,Ash,Stylosanthes guianensis,,,NA,NA,01919.9
AOM_001744,JS0281,Yes,Stylosanthes guianensis Dried,11.99,%,Lignin,Stylosanthes guianensis,,,NA,NA,01919.9
AOM_001744,JS0281,Yes,Stylosanthes guianensis Dried,93.31,%,OM,Stylosanthes guianensis,,,NA,NA,01919.9
AOM_001750,NN0007,,Wheat Straw Ground,52,g/kg,CP,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001750,NN0007,,Wheat Straw Ground,0.83,%,N,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001750,NN0007,,Wheat Straw Ground,703,g/kg,NDF,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001750,NN0007,,Wheat Straw Ground,421,g/kg,ADF,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001750,NN0007,,Wheat Straw Ground,69,g/kg,ADL,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001750,NN0007,,Wheat Straw Ground,85,g/kg,Ash,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001751,NN0204,Yes,Wheat Straw Urea Treated,557,g/kg,DM,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001751,NN0204,Yes,Wheat Straw Urea Treated,785,g/kg,NDF,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001751,NN0204,Yes,Wheat Straw Urea Treated,535,g/kg,ADF,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001751,NN0204,Yes,Wheat Straw Urea Treated,53,g/kg,ADL,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001751,NN0204,Yes,Wheat Straw Urea Treated,123,g/kg,Ash,Triticum aestivum,http://purl.obolibrary.org/obo/NCBITaxon_4565,,https://www.feedipedia.org/node/60,0111,01913
AOM_001752,NN0110.1,Yes,Winged Bean Ground,903,g/kg,DM,Psophocarpus tetragonolobus,http://purl.obolibrary.org/obo/NCBITaxon_3847,,https://www.feedipedia.org/node/637,NA,
AOM_001752,NN0110.1,Yes,Winged Bean Ground,439,g/kg,CP,Psophocarpus tetragonolobus,http://purl.obolibrary.org/obo/NCBITaxon_3847,,https://www.feedipedia.org/node/637,NA,
AOM_001752,NN0110.1,Yes,Winged Bean Ground,60,g/kg,CFibre,Psophocarpus tetragonolobus,http://purl.obolibrary.org/obo/NCBITaxon_3847,,https://www.feedipedia.org/node/637,NA,
AOM_001752,NN0110.1,Yes,Winged Bean Ground,48,g/kg,Ash,Psophocarpus tetragonolobus,http://purl.obolibrary.org/obo/NCBITaxon_3847,,https://www.feedipedia.org/node/637,NA,
AOM_001752,NN0110.1,Yes,Winged Bean Ground,19.8,MJ/kg,GE,Psophocarpus tetragonolobus,http://purl.obolibrary.org/obo/NCBITaxon_3847,,https://www.feedipedia.org/node/637,NA,
AOM_001752,NN0110.1,Yes,Winged Bean Ground,158,g/kg,Cfat,Psophocarpus tetragonolobus,http://purl.obolibrary.org/obo/NCBITaxon_3847,,https://www.feedipedia.org/node/637,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,944,g/kg,DM,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,945,g/kg,DM,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,168,g/kg,CP,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,185,g/kg,CP,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,419,g/kg,NDF,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,401,g/kg,NDF,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,367,g/kg,ADF,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,354,g/kg,ADF,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,101,g/kg,ADL,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,83,g/kg,ADL,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,181,g/kg,Ash,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,134,g/kg,Ash,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,101,g/kg,Lignin,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001754,NN0189,Yes,Cowpea Haulm Dried,83,g/kg,Lignin,Vigna unguiculata,http://purl.obolibrary.org/obo/NCBITaxon_3917,,NA,NA,
AOM_001757,JS0269.1,Yes,Acacia brevispica Leaves Dried,91.4,%,DM,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.2,Yes,Acacia brevispica Leaves Dried,89.2,%,DM,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.1,Yes,Acacia brevispica Leaves Dried,3,%,N,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.2,Yes,Acacia brevispica Leaves Dried,2.7,%,N,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.1,Yes,Acacia brevispica Leaves Dried,38.3,%,NDF,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.2,Yes,Acacia brevispica Leaves Dried,43.4,%,NDF,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.1,Yes,Acacia brevispica Leaves Dried,25.7,%,ADF,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.2,Yes,Acacia brevispica Leaves Dried,26.2,%,ADF,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.1,Yes,Acacia brevispica Leaves Dried,13.6,%,ADL,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.2,Yes,Acacia brevispica Leaves Dried,13.6,%,ADL,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.1,Yes,Acacia brevispica Leaves Dried,92.4,%,OM,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001757,JS0269.2,Yes,Acacia brevispica Leaves Dried,92.4,%,OM,Acacia brevispica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001762,NN0233,Yes,Acacia etbaica Fruits Dried,1.3,%,Calcium,Acacia etbaica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001762,NN0233,Yes,Acacia etbaica Fruits Dried,472.9,g/kg,NDF,Acacia etbaica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001762,NN0233,Yes,Acacia etbaica Fruits Dried,408.8,g/kg,ADF,Acacia etbaica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001762,NN0233,Yes,Acacia etbaica Fruits Dried,129,g/kg,ADL,Acacia etbaica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001762,NN0233,Yes,Acacia etbaica Fruits Dried,936.3,g/kg,OM,Acacia etbaica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001762,NN0233,Yes,Acacia etbaica Fruits Dried,16.8,Absorbance/g DM,Ctannins,Acacia etbaica,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,897,g/kg,DM,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,148.9,g/kg,CP,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,1.87,g/kg,Phos,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,3.77,g/kg,Calcium,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,502,g/kg,NDF,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,289.9,g/kg,ADF,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,199.9,g/kg,ADL,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,103,g/kg,Moisture,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,20,g/kg,Cfat,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,212.1,g/kg,Hemicell,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001765,LM0126,Yes,Acacia karroo Leaves Dried Ground,73.9,g/kg,Ctannins,Acacia karroo,http://purl.obolibrary.org/obo/NCBITaxon_546664,,NA,NA,01919.9
AOM_001768,JS0206,Yes,Acacia polyacantha Leaves Dried Ground,195,g/kg,CP,Acacia polyacantha,http://purl.obolibrary.org/obo/NCBITaxon_546664,,https://www.feedipedia.org/node/11795,NA,01919.9
AOM_001768,JS0206,Yes,Acacia polyacantha Leaves Dried Ground,448,g/kg,NDF,Acacia polyacantha,http://purl.obolibrary.org/obo/NCBITaxon_546664,,https://www.feedipedia.org/node/11795,NA,01919.9
AOM_001768,JS0206,Yes,Acacia polyacantha Leaves Dried Ground,225,g/kg,ADF,Acacia polyacantha,http://purl.obolibrary.org/obo/NCBITaxon_546664,,https://www.feedipedia.org/node/11795,NA,01919.9
AOM_001768,JS0206,Yes,Acacia polyacantha Leaves Dried Ground,121.5,g/kg,ADL,Acacia polyacantha,http://purl.obolibrary.org/obo/NCBITaxon_546664,,https://www.feedipedia.org/node/11795,NA,01919.9
AOM_001768,JS0206,Yes,Acacia polyacantha Leaves Dried Ground,111,g/kg,Ash,Acacia polyacantha,http://purl.obolibrary.org/obo/NCBITaxon_546664,,https://www.feedipedia.org/node/11795,NA,01919.9
AOM_001768,JS0206,Yes,Acacia polyacantha Leaves Dried Ground,98.3,g/kg,Ctannins,Acacia polyacantha,http://purl.obolibrary.org/obo/NCBITaxon_546664,,https://www.feedipedia.org/node/11795,NA,01919.9
AOM_001770,JS0291,Yes,Leucaena pallida Leaves Dried,195,g/kg,CP,Leucaena pallida,http://purl.obolibrary.org/obo/NCBITaxon_3866,,https://www.feedipedia.org/node/282,NA,01919.9
AOM_001770,JS0291,Yes,Leucaena pallida Leaves Dried,377,g/kg,NDF,Leucaena pallida,http://purl.obolibrary.org/obo/NCBITaxon_3866,,https://www.feedipedia.org/node/282,NA,01919.9
AOM_001770,JS0291,Yes,Leucaena pallida Leaves Dried,220,g/kg,ADF,Leucaena pallida,http://purl.obolibrary.org/obo/NCBITaxon_3866,,https://www.feedipedia.org/node/282,NA,01919.9
AOM_001770,JS0291,Yes,Leucaena pallida Leaves Dried,102,g/kg,Lignin,Leucaena pallida,http://purl.obolibrary.org/obo/NCBITaxon_3866,,https://www.feedipedia.org/node/282,NA,01919.9
AOM_001770,JS0291,Yes,Leucaena pallida Leaves Dried,903,g/kg,OM,Leucaena pallida,http://purl.obolibrary.org/obo/NCBITaxon_3866,,https://www.feedipedia.org/node/282,NA,01919.9
AOM_001774,NN0007,,Alfalfa Dried Ground,136,g/kg,CP,Medicago sativa,,,https://www.feedipedia.org/node/275,NA,01919.9
AOM_001774,LM0139,Yes,Alfalfa Dried Ground,184,g/kg,CP,Medicago sativa,,,https://www.feedipedia.org/node/275,NA,01919.9
AOM_001774,NN0007,,Alfalfa Dried Ground,2.18,%,N,Medicago sativa,,,https://www.feedipedia.org/node/275,NA,01919.9
AOM_001774,NN0007,,Alfalfa Dried Ground,466,g/kg,NDF,Medicago sativa,,,https://www.feedipedia.org/node/275,NA,01919.9
AOM_001774,NN0007,,Alfalfa Dried Ground,307,g/kg,ADF,Medicago sativa,,,https://www.feedipedia.org/node/275,NA,01919.9
AOM_001774,NN0007,,Alfalfa Dried Ground,92,g/kg,ADL,Medicago sativa,,,https://www.feedipedia.org/node/275,NA,01919.9
AOM_001774,NN0007,,Alfalfa Dried Ground,106,g/kg,Ash,Medicago sativa,,,https://www.feedipedia.org/node/275,NA,01919.9
AOM_001775,JS0289.1,Yes,Leucaena pallida Dried,812,g/kg,DM,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.2,Yes,Leucaena pallida Dried,812,g/kg,DM,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,NN0197,Yes,Leucaena pallida Dried,918.8,g/kg,DM,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.1,Yes,Leucaena pallida Dried,296,g/kg,CP,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.2,Yes,Leucaena pallida Dried,296,g/kg,CP,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,NN0197,Yes,Leucaena pallida Dried,216.2,g/kg,CP,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.1,Yes,Leucaena pallida Dried,404,g/kg,NDF,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.2,Yes,Leucaena pallida Dried,404,g/kg,NDF,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,NN0197,Yes,Leucaena pallida Dried,298.2,g/kg,NDF,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.1,Yes,Leucaena pallida Dried,196,g/kg,ADF,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.2,Yes,Leucaena pallida Dried,196,g/kg,ADF,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,NN0197,Yes,Leucaena pallida Dried,158.1,g/kg,ADF,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,NN0197,Yes,Leucaena pallida Dried,60.5,g/kg,ADL,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.1,Yes,Leucaena pallida Dried,59,g/kg,Ash,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,JS0289.2,Yes,Leucaena pallida Dried,59,g/kg,Ash,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,NN0197,Yes,Leucaena pallida Dried,911.2,g/kg,OM,Leucaena padilla,,,NA,NA,01919.9
AOM_001775,NN0197,Yes,Leucaena pallida Dried,83.5,g/kg,Ctannins,Leucaena padilla,,,NA,NA,01919.9
AOM_001777,JS0140,Yes,Potato Processing Waste,941.1,g/kg,DM,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,129.2,g/kg,CP,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,30.6,g/kg,CFibre,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,410,g/kg,NDF,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,63,g/kg,ADF,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,38,g/kg,ADL,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,34.6,g/kg,Ash,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,14,g/kg,EE,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,791.6,g/kg,NFE,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001777,JS0140,Yes,Potato Processing Waste,965.4,g/kg,OM,Solanum tuberosum,,,https://www.feedipedia.org/node/23075,01510,
AOM_001782,HK0319,Unspecified,Lippia javanica Leaves Dried Ground,938.8,g/kg,DM,Lippia javanica,,,NA,NA,2191
AOM_001782,HK0319,Unspecified,Lippia javanica Leaves Dried Ground,158.1,g/kg,CP,Lippia javanica,,,NA,NA,2191
AOM_001782,HK0319,Unspecified,Lippia javanica Leaves Dried Ground,1.59,g/kg,Phos,Lippia javanica,,,NA,NA,2191
AOM_001782,HK0319,Unspecified,Lippia javanica Leaves Dried Ground,8.5,g/kg,Calcium,Lippia javanica,,,NA,NA,2191
AOM_001782,HK0319,Unspecified,Lippia javanica Leaves Dried Ground,40.3,g/kg,CFibre,Lippia javanica,,,NA,NA,2191
AOM_001782,HK0319,Unspecified,Lippia javanica Leaves Dried Ground,409.6,g/kg,NDF,Lippia javanica,,,NA,NA,2191
